transaction_id,customer_id,product_id,merchant_name,transaction_description,transaction_amount,type_deposit_withdrawal,transaction_date,channel
266,670,2517,National Bank,home loan Deposit,16922,D,5/16/2017 0:00,Net Banking
7736,670,2517,National Bank,home loan Deposit,13911,D,5/16/2017 0:00,Net Banking
2400,502,1133,Eazzy,credit card Deposit,19851,D,5/16/2017 0:00,Net Banking
3233,670,2517,National Bank,home loan Deposit,23834,D,5/16/2017 0:00,Net Banking
7689,670,2517,National Bank,home loan Deposit,7521,D,5/16/2017 0:00,Net Banking
659,912,4873,National Bank,home insurance Deposit,20582,D,5/15/2017 0:00,Net Banking
1498,823,3505,Oodoo,current account Withdrawal,12140,W,5/15/2017 0:00,Net Banking
9577,823,3505,Skalith,current account Deposit,17455,D,5/15/2017 0:00,Net Banking
10271,970,2430,National Bank,car loan Deposit,9557,D,5/15/2017 0:00,Net Banking
10802,823,3505,Meejo,current account Deposit,3550,D,5/15/2017 0:00,Net Banking
9541,970,2430,National Bank,car loan Deposit,24502,D,5/15/2017 0:00,Net Banking
4729,970,2430,National Bank,car loan Deposit,13093,D,5/15/2017 0:00,Net Banking
7019,823,3505,Vidoo,current account Deposit,23971,D,5/15/2017 0:00,Net Banking
7347,912,4873,National Bank,home insurance Deposit,7374,D,5/15/2017 0:00,Net Banking
10920,988,4859,Realbuzz,Equities Deposit,19224,D,5/13/2017 0:00,Net Banking
6789,392,2635,National Bank,life insurance Deposit,2948,D,5/13/2017 0:00,Net Banking
3791,155,262,Katz,current account Deposit,20699,D,5/13/2017 0:00,Net Banking
3435,155,262,Photobug,current account Deposit,19247,D,5/13/2017 0:00,Net Banking
10380,392,2635,National Bank,life insurance Deposit,22557,D,5/13/2017 0:00,Net Banking
3861,364,4850,National Bank,motor insurance Deposit,14969,D,5/12/2017 0:00,Net Banking
1531,815,3639,Feedspan,savings account Deposit,6521,D,5/12/2017 0:00,Net Banking
5077,364,4850,National Bank,motor insurance Deposit,10818,D,5/12/2017 0:00,Net Banking
4814,815,3639,Rhynyx,savings account Deposit,17039,D,5/12/2017 0:00,Net Banking
8466,364,4850,National Bank,motor insurance Deposit,4402,D,5/12/2017 0:00,Net Banking
954,815,3639,Topicware,savings account Deposit,10923,D,5/12/2017 0:00,Net Banking
10451,124,1996,National Bank,home loan Deposit,20583,D,5/12/2017 0:00,Net Banking
6527,364,4850,National Bank,motor insurance Deposit,4619,D,5/12/2017 0:00,Net Banking
4936,263,1468,Divavu,savings account Deposit,24427,D,5/11/2017 0:00,Net Banking
7422,223,1995,National Bank,health insurance Deposit,21328,D,5/11/2017 0:00,Net Banking
7002,263,1468,Skidoo,savings account Deposit,20437,D,5/11/2017 0:00,Net Banking
5659,934,3512,National Bank,educational loan Deposit,15664,D,5/10/2017 0:00,Net Banking
6671,284,4605,National Bank,fixed deposit Deposit,16377,D,5/10/2017 0:00,Net Banking
3566,7,1724,National Bank,home insurance Deposit,18312,D,5/10/2017 0:00,Net Banking
1598,961,1423,National Bank,home loan Deposit,14157,D,5/10/2017 0:00,Net Banking
3234,158,1736,National Bank,motor insurance Deposit,14297,D,5/10/2017 0:00,Net Banking
7148,460,2986,National Bank,life insurance Deposit,12029,D,5/10/2017 0:00,Net Banking
1847,595,1580,National Bank,home insurance Deposit,22992,D,5/10/2017 0:00,Net Banking
3839,961,1423,National Bank,home loan Deposit,10207,D,5/10/2017 0:00,Net Banking
4436,284,4605,National Bank,fixed deposit Deposit,14751,D,5/10/2017 0:00,Net Banking
6977,158,1719,National Bank,health insurance Deposit,12431,D,5/10/2017 0:00,Net Banking
1955,7,1724,National Bank,home insurance Deposit,22915,D,5/10/2017 0:00,Net Banking
3112,158,1736,National Bank,motor insurance Deposit,9683,D,5/10/2017 0:00,Net Banking
7590,158,1719,National Bank,health insurance Deposit,17838,D,5/10/2017 0:00,Net Banking
4779,158,1736,National Bank,motor insurance Deposit,24830,D,5/10/2017 0:00,Net Banking
9930,158,1736,National Bank,motor insurance Deposit,20447,D,5/10/2017 0:00,Net Banking
5895,158,1160,Demizz,Equities Withdrawal,10440,W,5/10/2017 0:00,Net Banking
7179,595,1580,National Bank,home insurance Deposit,7448,D,5/10/2017 0:00,Net Banking
1839,961,1423,National Bank,home loan Deposit,17221,D,5/10/2017 0:00,Net Banking
6596,595,1580,National Bank,home insurance Deposit,21768,D,5/10/2017 0:00,Net Banking
9179,284,4605,National Bank,fixed deposit Deposit,21531,D,5/10/2017 0:00,Net Banking
8610,284,4605,National Bank,fixed deposit Deposit,23623,D,5/10/2017 0:00,Net Banking
6285,284,4605,National Bank,fixed deposit Deposit,14281,D,5/10/2017 0:00,Net Banking
10198,154,3813,National Bank,life insurance Deposit,21318,D,5/9/2017 0:00,Net Banking
1128,591,1354,Realmix,Equities Deposit,21919,D,5/9/2017 0:00,Net Banking
3062,665,895,Fatz,mutual funds Deposit,22617,D,5/9/2017 0:00,Net Banking
8288,91,4686,Demivee,savings account Deposit,2131,D,5/9/2017 0:00,Net Banking
5670,665,895,Skinix,mutual funds Withdrawal,19661,W,5/9/2017 0:00,Net Banking
9093,665,895,Twimbo,mutual funds Deposit,14026,D,5/9/2017 0:00,Net Banking
820,154,3813,National Bank,life insurance Deposit,5571,D,5/9/2017 0:00,Net Banking
1389,91,4686,Youfeed,savings account Deposit,19158,D,5/9/2017 0:00,Net Banking
362,222,4206,National Bank,fixed deposit Deposit,20273,D,5/8/2017 0:00,Net Banking
3484,513,1390,National Bank,home loan Deposit,7983,D,5/8/2017 0:00,Net Banking
7024,222,4206,National Bank,fixed deposit Deposit,13183,D,5/8/2017 0:00,Net Banking
6810,858,1090,National Bank,life insurance Deposit,7099,D,5/8/2017 0:00,Net Banking
137,369,4087,National Bank,car loan Deposit,20843,D,5/7/2017 0:00,Net Banking
2549,369,2467,National Bank,home loan Deposit,20007,D,5/7/2017 0:00,Net Banking
2878,952,1645,National Bank,motor insurance Deposit,2068,D,5/7/2017 0:00,Net Banking
7219,369,4087,National Bank,car loan Deposit,23487,D,5/7/2017 0:00,Net Banking
8103,369,2467,National Bank,home loan Deposit,2559,D,5/7/2017 0:00,Net Banking
1279,952,1645,National Bank,motor insurance Deposit,24385,D,5/7/2017 0:00,Net Banking
7356,989,1366,Kwimbee,Equities Withdrawal,18607,W,5/7/2017 0:00,Net Banking
3320,369,1739,Leexo,current account Withdrawal,5510,W,5/7/2017 0:00,Net Banking
3560,369,3523,National Bank,Personal Loan Deposit,12599,D,5/7/2017 0:00,Net Banking
8122,369,3184,Vipe,credit card Deposit,3998,D,5/7/2017 0:00,Net Banking
5682,369,4087,National Bank,car loan Deposit,9013,D,5/7/2017 0:00,Net Banking
7223,369,3184,Skyble,credit card Deposit,23160,D,5/7/2017 0:00,Net Banking
6732,36,2824,Gigashots,current account Withdrawal,8544,W,5/6/2017 0:00,Net Banking
3995,146,1343,Mynte,Equities Deposit,6654,D,5/6/2017 0:00,Net Banking
2568,861,1492,National Bank,car loan Deposit,8948,D,5/6/2017 0:00,Net Banking
860,723,2533,National Bank,health insurance Deposit,2528,D,5/4/2017 0:00,Net Banking
10113,435,4445,National Bank,educational loan Deposit,14795,D,5/4/2017 0:00,Net Banking
9164,435,4017,National Bank,home loan Deposit,10409,D,5/4/2017 0:00,Net Banking
3197,435,759,Roodel,current account Deposit,12210,D,5/4/2017 0:00,Net Banking
1866,723,2533,National Bank,health insurance Deposit,18699,D,5/4/2017 0:00,Net Banking
379,435,4445,National Bank,educational loan Deposit,2647,D,5/4/2017 0:00,Net Banking
10376,435,4017,National Bank,home loan Deposit,13376,D,5/4/2017 0:00,Net Banking
6150,435,544,Mudo,credit card Withdrawal,6492,W,5/4/2017 0:00,Net Banking
5964,435,759,Skinix,current account Deposit,1599,D,5/4/2017 0:00,Net Banking
9824,496,853,National Bank,fixed deposit Deposit,21541,D,5/4/2017 0:00,Net Banking
8381,482,2179,National Bank,Personal Loan Deposit,2578,D,5/2/2017 0:00,Net Banking
1855,589,3460,National Bank,Personal Loan Deposit,15606,D,5/2/2017 0:00,Net Banking
6898,330,899,National Bank,home insurance Deposit,10712,D,5/1/2017 0:00,Net Banking
10147,330,1075,National Bank,life insurance Deposit,12251,D,5/1/2017 0:00,Net Banking
2016,330,1075,National Bank,life insurance Deposit,1474,D,5/1/2017 0:00,Net Banking
5472,330,899,National Bank,home insurance Deposit,4468,D,5/1/2017 0:00,Net Banking
2686,330,1075,National Bank,life insurance Deposit,3453,D,5/1/2017 0:00,Net Banking
3593,330,1075,National Bank,life insurance Deposit,22233,D,5/1/2017 0:00,Net Banking
4260,29,84,Wikizz,Equities Deposit,16404,D,5/1/2017 0:00,Net Banking
3547,330,1075,National Bank,life insurance Deposit,22061,D,5/1/2017 0:00,Net Banking
1424,330,899,National Bank,home insurance Deposit,20304,D,5/1/2017 0:00,Net Banking
10697,29,84,Yamia,Equities Deposit,6045,D,5/1/2017 0:00,Net Banking
4327,330,384,National Bank,fixed deposit Deposit,18424,D,5/1/2017 0:00,Net Banking
843,239,1555,Agivu,current account Deposit,12892,D,5/1/2017 0:00,Net Banking
1133,110,2716,National Bank,health insurance Deposit,19839,D,4/30/2017 0:00,Net Banking
5468,382,1932,JumpXS,savings account Deposit,23125,D,4/30/2017 0:00,Net Banking
7966,567,3090,National Bank,life insurance Deposit,14238,D,4/29/2017 0:00,Net Banking
7934,999,372,Twitterbridge,savings account Deposit,15389,D,4/29/2017 0:00,Net Banking
778,386,3209,National Bank,home insurance Deposit,24274,D,4/28/2017 0:00,Net Banking
8996,365,1276,Flipstorm,current account Deposit,21379,D,4/28/2017 0:00,Net Banking
8429,318,1010,National Bank,fixed deposit Deposit,12527,D,4/28/2017 0:00,Net Banking
8690,365,1276,Agivu,current account Deposit,10907,D,4/28/2017 0:00,Net Banking
6886,572,2051,National Bank,home insurance Deposit,24476,D,4/27/2017 0:00,Net Banking
10548,116,786,Thoughtsphere,credit card Deposit,22719,D,4/27/2017 0:00,Net Banking
4628,116,786,Oozz,credit card Deposit,14945,D,4/27/2017 0:00,Net Banking
8859,116,786,Lazz,credit card Deposit,22176,D,4/27/2017 0:00,Net Banking
10366,116,786,Cogidoo,credit card Withdrawal,20995,W,4/27/2017 0:00,Net Banking
5961,763,3595,National Bank,home loan Deposit,1731,D,4/26/2017 0:00,Net Banking
3724,459,484,National Bank,home insurance Deposit,6089,D,4/26/2017 0:00,Net Banking
8141,332,2204,National Bank,Personal Loan Deposit,6123,D,4/26/2017 0:00,Net Banking
9988,332,2204,National Bank,Personal Loan Deposit,17873,D,4/26/2017 0:00,Net Banking
3823,763,1733,National Bank,life insurance Deposit,18567,D,4/26/2017 0:00,Net Banking
966,528,2431,Dabshots,savings account Withdrawal,7562,W,4/26/2017 0:00,Net Banking
5758,459,3273,National Bank,motor insurance Deposit,18830,D,4/26/2017 0:00,Net Banking
1785,459,3403,National Bank,life insurance Deposit,24484,D,4/26/2017 0:00,Net Banking
3413,332,2204,National Bank,Personal Loan Deposit,20252,D,4/26/2017 0:00,Net Banking
3786,459,4273,National Bank,motor insurance Deposit,21553,D,4/26/2017 0:00,Net Banking
9891,354,3194,National Bank,motor insurance Deposit,13447,D,4/26/2017 0:00,Net Banking
9065,763,1733,National Bank,life insurance Deposit,11369,D,4/26/2017 0:00,Net Banking
5824,138,1420,Browsebug,mutual funds Deposit,4150,D,4/26/2017 0:00,Net Banking
7367,763,1733,National Bank,life insurance Deposit,21484,D,4/26/2017 0:00,Net Banking
7645,459,4613,Topicstorm,mutual funds Deposit,22350,D,4/26/2017 0:00,Net Banking
10547,459,4613,Tazzy,mutual funds Deposit,14661,D,4/26/2017 0:00,Net Banking
5169,763,427,Leenti,Equities Deposit,12502,D,4/26/2017 0:00,Net Banking
4117,528,2431,Gigabox,savings account Deposit,17456,D,4/26/2017 0:00,Net Banking
6839,332,2204,National Bank,Personal Loan Deposit,24266,D,4/26/2017 0:00,Net Banking
9885,763,1733,National Bank,life insurance Deposit,2987,D,4/26/2017 0:00,Net Banking
890,459,931,National Bank,life insurance Deposit,20285,D,4/26/2017 0:00,Net Banking
10587,446,2996,National Bank,home loan Deposit,23493,D,4/26/2017 0:00,Net Banking
5786,459,931,National Bank,life insurance Deposit,11880,D,4/26/2017 0:00,Net Banking
9679,483,1507,National Bank,car loan Deposit,5070,D,4/25/2017 0:00,Net Banking
6438,483,4004,National Bank,life insurance Deposit,19024,D,4/25/2017 0:00,Net Banking
1296,971,4342,National Bank,home loan Deposit,21739,D,4/25/2017 0:00,Net Banking
4469,971,2930,Topicblab,mutual funds Deposit,11166,D,4/25/2017 0:00,Net Banking
3891,236,1464,National Bank,motor insurance Deposit,12918,D,4/25/2017 0:00,Net Banking
578,483,4016,National Bank,car loan Deposit,18244,D,4/25/2017 0:00,Net Banking
7351,483,503,National Bank,home insurance Deposit,5942,D,4/25/2017 0:00,Net Banking
1491,483,1507,National Bank,car loan Deposit,22256,D,4/25/2017 0:00,Net Banking
7138,482,2945,Myworks,current account Deposit,24027,D,4/25/2017 0:00,Phone Banking
5393,482,2945,Janyx,current account Withdrawal,9368,W,4/25/2017 0:00,Phone Banking
151,483,2420,Zoombeat,mutual funds Withdrawal,1427,W,4/25/2017 0:00,Net Banking
3348,971,2061,National Bank,health insurance Deposit,3405,D,4/25/2017 0:00,Net Banking
1818,483,2420,Pixonyx,mutual funds Deposit,16656,D,4/25/2017 0:00,Net Banking
1518,971,2061,National Bank,health insurance Deposit,20829,D,4/25/2017 0:00,Net Banking
10255,971,3108,Zoomlounge,credit card Deposit,21776,D,4/25/2017 0:00,Phone Banking
4318,483,503,National Bank,home insurance Deposit,12455,D,4/25/2017 0:00,Net Banking
39,519,1541,Zooveo,credit card Deposit,5983,D,4/25/2017 0:00,Phone Banking
10677,483,878,Plajo,Equities Deposit,1527,D,4/25/2017 0:00,Net Banking
607,483,878,Zoonder,Equities Withdrawal,6075,W,4/25/2017 0:00,Net Banking
5174,971,2061,National Bank,health insurance Deposit,1843,D,4/25/2017 0:00,Net Banking
5606,971,2930,Demizz,mutual funds Withdrawal,7810,W,4/25/2017 0:00,Net Banking
5696,483,878,Kazio,Equities Deposit,13066,D,4/25/2017 0:00,Net Banking
797,971,729,Yadel,Equities Deposit,20230,D,4/25/2017 0:00,Net Banking
6451,971,2654,Fadeo,Equities Deposit,2737,D,4/25/2017 0:00,Net Banking
10326,686,1072,National Bank,motor insurance Deposit,16584,D,4/25/2017 0:00,Net Banking
3869,483,878,Thoughtmix,Equities Withdrawal,14456,W,4/25/2017 0:00,Net Banking
9984,483,739,Mynte,current account Deposit,16656,D,4/25/2017 0:00,Phone Banking
10937,483,4016,National Bank,car loan Deposit,15964,D,4/25/2017 0:00,Net Banking
9124,236,1772,National Bank,educational loan Deposit,22176,D,4/25/2017 0:00,Net Banking
7472,483,739,Trudeo,current account Withdrawal,13122,W,4/25/2017 0:00,Phone Banking
5912,482,2945,Centimia,current account Deposit,10237,D,4/25/2017 0:00,Phone Banking
10518,971,4201,National Bank,fixed deposit Deposit,15484,D,4/25/2017 0:00,Net Banking
5204,483,739,Quatz,current account Deposit,21186,D,4/25/2017 0:00,Phone Banking
7284,686,1072,National Bank,motor insurance Deposit,10399,D,4/25/2017 0:00,Net Banking
139,971,2061,National Bank,health insurance Deposit,3697,D,4/25/2017 0:00,Net Banking
9444,483,4004,National Bank,life insurance Deposit,24650,D,4/25/2017 0:00,Net Banking
10487,483,503,National Bank,home insurance Deposit,1491,D,4/25/2017 0:00,Net Banking
2405,634,4874,National Bank,health insurance Deposit,22772,D,4/24/2017 0:00,Net Banking
3548,563,2126,National Bank,life insurance Deposit,16436,D,4/24/2017 0:00,Net Banking
7355,563,2126,National Bank,life insurance Deposit,13093,D,4/24/2017 0:00,Net Banking
4044,563,2126,National Bank,life insurance Deposit,12001,D,4/24/2017 0:00,Net Banking
6522,563,2126,National Bank,life insurance Deposit,15710,D,4/24/2017 0:00,Net Banking
5593,649,1830,Livefish,Equities Withdrawal,5748,W,4/24/2017 0:00,Net Banking
1869,563,2126,National Bank,life insurance Deposit,7231,D,4/24/2017 0:00,Net Banking
9666,154,3043,Edgeclub,Equities Withdrawal,1537,W,4/24/2017 0:00,Net Banking
605,563,2126,National Bank,life insurance Deposit,19633,D,4/24/2017 0:00,Net Banking
9978,198,752,National Bank,motor insurance Deposit,2428,D,4/24/2017 0:00,Net Banking
2379,804,1939,National Bank,fixed deposit Deposit,22394,D,4/24/2017 0:00,Net Banking
852,849,2854,National Bank,home insurance Deposit,3194,D,4/24/2017 0:00,Net Banking
8150,911,4536,National Bank,health insurance Deposit,23069,D,4/24/2017 0:00,Net Banking
525,780,2795,Devcast,current account Deposit,10177,D,4/24/2017 0:00,Phone Banking
10719,988,1764,National Bank,health insurance Deposit,24991,D,4/24/2017 0:00,Net Banking
10167,198,752,National Bank,motor insurance Deposit,2077,D,4/24/2017 0:00,Net Banking
1995,198,1711,Minyx,current account Deposit,24594,D,4/24/2017 0:00,Phone Banking
6486,988,1764,National Bank,health insurance Deposit,17354,D,4/24/2017 0:00,Net Banking
10078,634,4322,Topicware,current account Deposit,17364,D,4/23/2017 0:00,Phone Banking
9155,530,28,National Bank,Personal Loan Deposit,20035,D,4/22/2017 0:00,Net Banking
6091,568,4065,Jaloo,savings account Deposit,8553,D,4/22/2017 0:00,Phone Banking
3817,530,28,National Bank,Personal Loan Deposit,21956,D,4/22/2017 0:00,Net Banking
5954,530,28,National Bank,Personal Loan Deposit,16612,D,4/22/2017 0:00,Net Banking
10149,382,3868,National Bank,educational loan Deposit,12325,D,4/22/2017 0:00,Net Banking
5653,530,28,National Bank,Personal Loan Deposit,21408,D,4/22/2017 0:00,Net Banking
9276,530,28,National Bank,Personal Loan Deposit,11370,D,4/22/2017 0:00,Net Banking
2352,319,3520,National Bank,health insurance Deposit,15130,D,4/21/2017 0:00,Net Banking
5165,322,1550,National Bank,life insurance Deposit,15693,D,4/21/2017 0:00,Net Banking
4004,834,2544,Teklist,credit card Deposit,3446,D,4/21/2017 0:00,Phone Banking
7214,322,1550,National Bank,life insurance Deposit,7910,D,4/21/2017 0:00,Net Banking
1482,817,945,Blogtags,current account Deposit,5418,D,4/21/2017 0:00,Phone Banking
9035,322,1550,National Bank,life insurance Deposit,11226,D,4/21/2017 0:00,Net Banking
5195,70,4220,Blognation,credit card Deposit,2618,D,4/21/2017 0:00,Phone Banking
1930,537,3349,National Bank,motor insurance Deposit,3967,D,4/21/2017 0:00,Net Banking
3621,70,4220,Youopia,credit card Deposit,8423,D,4/21/2017 0:00,Phone Banking
4668,70,4220,Kazu,credit card Withdrawal,19494,W,4/21/2017 0:00,Phone Banking
2278,70,4220,Livepath,credit card Deposit,21530,D,4/21/2017 0:00,Phone Banking
8201,817,945,Brainlounge,current account Deposit,6682,D,4/21/2017 0:00,Phone Banking
6086,817,945,Riffpedia,current account Withdrawal,9021,W,4/21/2017 0:00,Phone Banking
9992,70,4220,Devpoint,credit card Deposit,1313,D,4/21/2017 0:00,Phone Banking
9919,322,1550,National Bank,life insurance Deposit,15572,D,4/21/2017 0:00,Net Banking
824,574,4204,National Bank,Personal Loan Deposit,5986,D,4/21/2017 0:00,Net Banking
327,492,4070,National Bank,life insurance Deposit,6772,D,4/20/2017 0:00,Net Banking
4279,188,3247,National Bank,Personal Loan Deposit,19144,D,4/20/2017 0:00,Net Banking
10239,309,379,National Bank,car loan Deposit,4113,D,4/20/2017 0:00,Net Banking
4018,719,2073,National Bank,car loan Deposit,23174,D,4/20/2017 0:00,Net Banking
2804,492,1253,National Bank,health insurance Deposit,16741,D,4/20/2017 0:00,Net Banking
8604,492,733,National Bank,life insurance Deposit,23145,D,4/20/2017 0:00,Net Banking
239,30,2878,Edgepulse,Equities Deposit,14357,D,4/20/2017 0:00,Net Banking
8383,510,2086,National Bank,motor insurance Deposit,11576,D,4/20/2017 0:00,Net Banking
3411,492,3733,National Bank,life insurance Deposit,17481,D,4/20/2017 0:00,Net Banking
8277,492,2182,National Bank,educational loan Deposit,8716,D,4/20/2017 0:00,Net Banking
5470,965,3328,National Bank,home loan Deposit,18282,D,4/20/2017 0:00,Net Banking
